id,unit,amount,metric_unit,metric_amount,created_at,updated_at,recipe_id,ingredient_id
759,"",2.0,"",2.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,73,299
760,cup,0.25,ml,59.147,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,73,13
761,stick,0.25,stick,0.25,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,73,16
762,"",1.0,"",1.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,73,142
763,cup,0.5,ml,118.294,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,73,300
764,"",2.0,"",2.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,73,301
765,tsp,0.25,tsps,0.25,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,70
766,"",2.0,"",2.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,17
767,servings,2.0,servings,2.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,121
768,box,1.0,box,1.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,302
769,cups,1.5,ml,354.882,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,88
770,Tbsp,1.0,Tbsp,1.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,92
771,pinch,1.0,pinch,1.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,77
772,cup,0.5,ml,118.294,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,303
773,cup,0.33333334,ml,78.863,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,82
774,tsp,1.0,tsp,1.0,2022-11-11 05:14:43 UTC,2022-11-11 05:14:43 UTC,74,23
775,servings,2.0,servings,2.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,74,304
776,ml,200.0,ml,200.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,226
777,cup,0.25,ml,59.147,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,97
778,"",4.0,"",4.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,81
779,ml,300.0,ml,300.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,20
780,g,75.0,g,75.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,82
781,tsp,1.0,tsp,1.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,23
782,g,200.0,g,200.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,75,305
783,pounds,2.0,g,907.185,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,76,255
784,cup,0.75,ml,177.441,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,76,87
785,teaspoons,2.0,tsps,2.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,76,77
786,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,76,37
787,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,76,50
788,cup,1.0,ml,236.588,2022-11-11 05:14:44 UTC,2022-11-11 05:14:44 UTC,76,124
789,"",2.0,"",2.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,306
790,"",2.0,"",2.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,36
791,tsp,1.0,tsp,1.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,307
792,"",2.0,"",2.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,308
793,"",2.0,"",2.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,170
794,serving,1.0,serving,1.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,157
795,serving,1.0,serving,1.0,2022-11-11 05:14:45 UTC,2022-11-11 05:14:45 UTC,77,155
796,"",4.0,"",4.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,77,309
797,large,1.0,large,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,17
798,tbsp,1.0,Tbsp,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,20
799,cup,0.33333334,ml,78.863,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,310
800,tsp,1.0,tsp,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,25
801,tsp,0.5,tsps,0.5,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,106
802,tsp,0.5,tsps,0.5,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,105
803,tsp,0.5,tsps,0.5,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,311
804,oz,20.0,g,566.99,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,312
805,tbsp,3.0,Tbsps,3.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,49
806,serving,1.0,serving,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,58
807,serving,1.0,serving,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,170
808,cup,0.75,ml,177.441,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,313
809,tbsp,2.0,Tbsps,2.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,314
810,tbsp,1.0,Tbsp,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,158
811,tbsp,1.0,Tbsp,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,178
812,tsp,1.0,tsp,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,315
813,tsp,1.0,tsp,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,78,55
814,"",0.5,"",0.5,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,79,2
815,"",5.0,"",5.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,79,57
816,small handful,1.0,small handful,1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,79,280
817,"",1.0,"",1.0,2022-11-11 05:14:46 UTC,2022-11-11 05:14:46 UTC,79,55
818,cup,0.5,ml,118.294,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,79,316
819,cup,0.5,ml,118.294,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,79,317
820,cup,0.25,ml,59.147,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,79,127
821,servings,3.0,servings,3.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,79,56
822,"",4.0,"",4.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,79,178
823,pound,1.0,g,453.592,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,208
824,"",12.0,"",12.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,289
825,cup,0.5,ml,118.294,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,74
826,quart,1.0,ml,946.353,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,124
827,tablespoons,2.0,Tbsps,2.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,87
828,medium,1.0,medium,1.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,318
829,"",12.0,"",12.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,28
830,cup,1.0,ml,236.588,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,189
831,"",0.25,"",0.25,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,319
832,cup,0.5,ml,118.294,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,320
833,serving,1.0,serving,1.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,77
834,serving,1.0,serving,1.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,80,132
835,c,0.6666667,ml,157.725,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,81,321
836,T,2.0,Tbsps,2.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,81,217
837,c,1.0,ml,236.588,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,81,317
838,servings,2.0,servings,2.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,81,77
839,"",3.0,"",3.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,82,210
840,tablespoons,4.0,Tbsps,4.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,82,322
841,large,1.0,large,1.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,82,36
842,cloves,2.0,cloves,2.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,82,30
843,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,82,236
844,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:47 UTC,2022-11-11 05:14:47 UTC,82,33
845,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,323
846,teaspoon,0.25,tsps,0.25,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,184
847,teaspoon,0.125,tsps,0.125,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,267
848,teaspoon,0.25,tsps,0.25,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,70
849,teaspoons,2.0,tsps,2.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,15
850,teaspoon,0.5,tsps,0.5,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,106
851,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,37
852,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,116
853,"",1.0,"",1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,135
854,cup,0.5,ml,118.294,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,132
855,cup,0.5,ml,118.294,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,238
856,serving,1.0,serving,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,27
857,serving,1.0,serving,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,82,77
858,oz,13.0,g,368.544,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,83,324
859,"",1.0,"",1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,83,17
860,cup,1.5,ml,354.882,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,83,44
861,Tb,2.0,Tb,2.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,16
862,cup,0.25,ml,59.147,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,325
863,tsp,1.0,tsp,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,204
864,oz,32.0,g,907.185,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,326
865,cup,0.5,ml,118.294,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,275
866,cup,0.25,ml,59.147,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,88
867,cup,0.5,ml,118.294,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,183
868,servings,6.0,servings,6.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,56
869,cups,2.0,ml,473.176,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,327
870,large,2.0,large,2.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,328
871,cups,4.0,ml,946.352,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,84,166
872,cup,1.0,ml,236.588,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,87
873,tablespoons,6.0,Tbsps,6.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,86
874,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,132
875,"",1.0,"",1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,81
876,tablespoons,4.0,Tbsps,4.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,82
877,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,23
878,teaspoon,0.5,tsps,0.5,2022-11-11 05:14:48 UTC,2022-11-11 05:14:48 UTC,85,8
879,cup,1.0,ml,236.588,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,85,329
880,pints,2.0,pts,2.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,85,303
881,cup,1.0,ml,236.588,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,85,330
882,tablespoons,3.0,Tbsps,3.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,86,121
883,cloves,2.0,cloves,2.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,86,30
884,pound,1.0,g,453.592,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,86,94
885,servings,6.0,servings,6.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,86,170
886,servings,6.0,servings,6.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,86,77
887,cup,1.0,ml,236.588,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,86,331
888,tablespoons,2.0,Tbsps,2.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,87,121
889,"",4.0,"",4.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,87,30
890,small,2.0,small,2.0,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,87,289
891,cup,1.0,ml,236.588,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,87,332
892,cups,1.25,ml,295.735,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,87,333
893,teaspoon,0.5,tsps,0.5,2022-11-11 05:14:49 UTC,2022-11-11 05:14:49 UTC,87,334
894,tablespoons,4.0,Tbsps,4.0,2022-11-11 05:14:50 UTC,2022-11-11 05:14:50 UTC,87,335
895,tablespoons,2.0,Tbsps,2.0,2022-11-11 05:14:50 UTC,2022-11-11 05:14:50 UTC,87,298
896,"",1.0,"",1.0,2022-11-11 05:14:50 UTC,2022-11-11 05:14:50 UTC,87,336
897,cups,2.5,ml,591.47,2022-11-11 05:14:50 UTC,2022-11-11 05:14:50 UTC,87,337
898,ounces,8.0,g,226.796,2022-11-11 05:14:50 UTC,2022-11-11 05:14:50 UTC,87,338
899,cup,1.0,ml,236.588,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,87,339
900,serving,1.0,serving,1.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,87,340
901,oz,28.0,g,793.787,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,341
902,cup,0.5,ml,118.294,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,27
903,clove,1.0,clove,1.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,30
904,t,0.25,tsps,0.25,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,33
905,"",1.0,"",1.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,158
906,"",2.0,"",2.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,34
907,"",0.25,"",0.25,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,36
908,oz,10.0,g,283.495,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,342
909,servings,4.0,servings,4.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,77
910,t,0.25,tsps,0.25,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,223
911,t,0.25,tsps,0.25,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,88,82
912,cup,2.0,ml,473.176,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,113
913,tsp,1.0,tsp,1.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,70
914,cup,0.6666667,ml,157.725,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,333
915,tsp,0.25,tsps,0.25,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,179
916,cup,0.75,ml,177.441,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,343
917,cup,0.5,ml,118.294,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,344
918,cup,0.5,ml,118.294,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,89,79
919,tbsp,2.0,Tbsps,2.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,90,134
920,"",2.0,"",2.0,2022-11-11 05:14:51 UTC,2022-11-11 05:14:51 UTC,90,34
921,tbsp,2.0,Tbsps,2.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,90,345
922,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,90,77
923,cups,4.0,ml,946.352,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,90,346
924,grams,150.0,g,150.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,43
925,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,108
926,grams,450.0,g,450.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,193
927,ml,240.0,ml,240.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,347
928,"",2.0,"",2.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,17
929,"",1.0,"",1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,55
930,pinch,1.0,pinch,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,77
931,cup,0.5,ml,118.294,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,82
932,sticks,1.5,sticks,1.5,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,86
933,grams,150.0,g,150.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,91,59
934,"",1.0,"",1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,346
935,"",2.0,"",2.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,243
936,bunch,1.0,bunch,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,348
937,"",2.0,"",2.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,158
938,cups,2.0,ml,473.176,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,349
939,ounces,12.0,g,340.194,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,297
940,serving,1.0,serving,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,350
941,serving,1.0,serving,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,351
942,serving,1.0,serving,1.0,2022-11-11 05:14:52 UTC,2022-11-11 05:14:52 UTC,92,346
943,large,1.0,large,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,92,352
944,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,92,346
945,glasses,1.0,glasses,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,92,351
946,ounces,3.0,g,85.049,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,193
947,cloves,2.0,cloves,2.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,30
948,stalks,2.0,stalks,2.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,178
949,servings,24.0,servings,24.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,50
950,tablespoons,2.0,Tbsps,2.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,49
951,teaspoon,0.25,tsps,0.25,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,77
952,"",12.0,"",12.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,353
953,cup,0.5,ml,118.294,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,93,79
954,cups,1.5,ml,354.882,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,87
955,packet,1.0,pkt,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,126
956,cup,0.5,ml,118.294,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,162
957,cups,2.0,ml,473.176,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,310
958,g,250.0,g,250.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,354
959,"",2.0,"",2.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,17
960,cup,1.0,ml,236.588,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,238
961,cup,0.5,ml,118.294,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,49
962,tsp,1.0,tsp,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,77
963,cups,2.0,ml,473.176,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,94,132
964,package,0.5,pkg,0.5,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,3
965,pound,1.0,g,453.592,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,355
966,"",1.0,"",1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,30
967,cup,0.25,ml,59.147,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,49
968,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,98
969,pound,1.0,g,453.592,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,153
970,servings,4.0,servings,4.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,56
971,"",4.0,"",4.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,135
972,teaspoons,2.0,tsps,2.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,86
973,cup,0.5,ml,118.294,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,95,117
974,grams,100.0,g,100.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,107
975,"",4.0,"",4.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,356
976,"",2.0,"",2.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,30
977,"",0.5,"",0.5,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,275
978,grams,450.0,g,450.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,357
979,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,155
980,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,49
981,servings,4.0,servings,4.0,2022-11-11 05:14:53 UTC,2022-11-11 05:14:53 UTC,96,56
982,"",2.0,"",2.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,96,93
983,grams,180.0,g,180.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,96,358
984,tablespoon,0.6666667,Tbsps,0.667,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,96,253
985,Tbsp,1.0,Tbsp,1.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,359
986,"",0.5,"",0.5,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,360
987,cup,0.25,ml,59.147,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,13
988,Tbsp,1.0,Tbsp,1.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,74
989,"",1.0,"",1.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,361
990,servings,4.0,servings,4.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,98
991,servings,4.0,servings,4.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,170
992,"",4.0,"",4.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,362
993,"",1.0,"",1.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,127
994,servings,4.0,servings,4.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,97,77
995,"",3.0,"",3.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,98,17
996,tablespoons,15.0,Tbsps,15.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,98,87
997,cup,1.0,ml,236.588,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,98,20
998,cup,0.5,ml,118.294,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,98,363
999,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:54 UTC,2022-11-11 05:14:54 UTC,98,77
1000,package,1.0,pkg,1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,99,364
1001,Slices,4.0,slice,4.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,99,365
1002,"",2.0,"",2.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,99,366
1003,teaspoon,0.5,tsps,0.5,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,99,60
1004,"",4.0,"",4.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,99,17
1005,cup,1.0,ml,236.588,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,285
1006,"",1.0,"",1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,170
1007,handful,1.0,handful,1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,170
1008,cups,2.0,ml,473.176,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,367
1009,cube,1.0,cube,1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,351
1010,tablespoon,1.0,Tbsp,1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,74
1011,teaspoon,1.0,tsp,1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,74
1012,handful,1.0,handful,1.0,2022-11-11 05:14:55 UTC,2022-11-11 05:14:55 UTC,100,36
